"IES_PADRE","CODIGO_INSTITUCION","NOMBRE_INSTITUCION","ESTADO_INSTITUCION","CARACTER_ACADEMICO","SECTOR","CODIGO_SNIES_DEL_PROGRAMA","CODIGO_ANTERIOR_ICFES","NOMBRE_DEL_PROGRAMA","TITULO_OTORGADO","ESTADO_PROGRAMA","RECONOCIMIENTO_DEL_MINISTERIO","RESOLUCION_DE_APROBACION","FECHA_DE_RESOLUCION","FECHA_EJECUTORIA","VIGENCIA_AÑOS","FECHA_DE_REGISTRO_EN_SNIES","YEAR","CINE_F_2013_AC_CAMPO_AMPLIO","CINE_F_2013_AC_CAMPO_ESPECIFIC","CINE_F_2013_AC_CAMPO_DETALLADO","AREA_DE_CONOCIMIENTO","NUCLEO_BASICO_DEL_CONOCIMIENTO","NIVEL_ACADEMICO","NIVEL_DE_FORMACION","MODALIDAD","NUMERO_CREDITOS","NUMERO_PERIODOS_DE_DURACION","PERIODICIDAD","SE_OFRECE_POR_CICLOS_PROPEDEUT","PERIODICIDAD_ADMISIONES","PROGRAMA_EN_CONVENIO","DEPARTAMENTO_OFERTA_PROGRAMA","MUNICIPIO_OFERTA_PROGRAMA","COSTO_MATRICULA_ESTUD_NUEVOS"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102868","102868","MAESTRÍA EN GESTIÓN DE PROYECTOS","MAGÍSTER EN GESTIÓN DE PROYECTOS","Activo","Registro calificado","16252","15/11/2013","21/11/2013","8,5","21/11/2013","2013","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","51","4","Semestral","No","Anual","S","Bolívar","Cartagena de Indias",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","54451","54451","MAESTRÍA EN GESTIÓN DE PROYECTOS","MAGISTER EN GESTIÓN DE PROYECTOS","Activo","Registro calificado","10096","13/07/2015","14/07/2015","7","27/02/2009","2009","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","51","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","8940000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103601","103601","MAESTRÍA EN GESTIÓN DE PROYECTOS","MAGÍSTER EN GESTIÓN DE PROYECTOS","Activo","Registro calificado","13041","13/08/2014","15/08/2014","7","18/08/2014","2014","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","51","4","Semestral","No","Anual","S","Santander","Bucaramanga",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102963","102963","MAESTRÍA EN GESTIÓN DE PROYECTOS","MAGÍSTER EN GESTIÓN DE PROYECTOS","Activo","Registro calificado","17762","06/12/2013","20/12/2013","8,5","20/12/2013","2013","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","51","4","Semestral","No","Anual","S","Huila","Neiva",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","101980","101980","MAESTRÍA EN GESTIÓN FINANCIERA","MAGISTER EN GESTIÓN FINANCIERA","Activo","Registro calificado","10264","27/09/2019","27/09/2019","7","27/09/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión financiera, administración bancaria y seguros","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","14472000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116085","","Maestría en Gobierno y Gestión Pública","Magíster en Gobierno y Gestión Pública","Activo","Registro calificado","9902","21/06/2023","07/07/2023","7","07/07/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Maestria","Dual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102408","102408","MAESTRÍA EN INGENIERÍA DE PROCESOS","MAGÍSTER EN INGENIERÍA DE PROCESOS","Activo","Registro calificado","14232","10/12/2019","10/12/2019","7","10/12/2019","2019","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Ingeniería y profesiones afines no clasificadas en otra parte","Ingeniería, arquitectura, urbanismo y afines","Otras ingenierías","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13104000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","101871","101871","MAESTRÍA EN INNOVACIÓN","MAGÍSTER EN INNOVACIÓN","Activo","Registro calificado","2092","05/03/2019","05/03/2019","7","05/03/2019","2019","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","15456000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104616","104616","MAESTRÍA EN INNOVACIÓN","MAGÍSTER EN INNOVACIÓN","Activo","Registro calificado","8330","09/06/2015","10/06/2015","7","10/06/2015","2015","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","S","Santander","Barrancabermeja",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","115981","","MAESTRÍA EN INNOVACIÓN","MAGÍSTER EN INNOVACIÓN","Activo","Registro calificado","2092","05/03/2019","05/03/2019","7","05/03/2019","2019","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Sin clasificar","Sin clasificar","Posgrado","Maestria","Virtual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","107866","107866","MAESTRÍA EN INTELIGENCIA DE NEGOCIOS","MAGISTER EN INTELIGENCIA DE NEGOCIOS","Activo","Registro calificado","1245","04/02/2019","04/02/2019","7","15/04/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Trimestral","N","Bogotá, D.C.","Bogotá, D.C.","10752000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","101760","101760","MAESTRÍA EN MERCADEO DIGITAL","MAGÍSTER EN MERCADEO DIGITAL","Activo","Registro calificado","288","16/01/2019","16/01/2019","7","16/01/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Mercadotecnia y publicidad","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13620000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","115980","","MAESTRÍA EN MERCADEO DIGITAL","MAGÍSTER EN MERCADEO DIGITAL","Activo","Registro calificado","288","16/01/2019","16/01/2019","7","16/01/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Mercadotecnia y publicidad","Sin clasificar","Sin clasificar","Posgrado","Maestria","Virtual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104161","104161","MAESTRÍA EN MERCADEO GLOBAL","MAGÍSTER EN MERCADEO GLOBAL","Activo","Registro calificado","532","09/01/2015","13/01/2015","7","15/01/2015","2015","Administración de Empresas y Derecho","Educación comercial y administración","Mercadotecnia y publicidad","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104059","104059","MAESTRÍA EN NEGOCIOS INTERNACIONALES","MAGISTER EN NEGOCIOS INTERNACIONALES","Activo","Registro calificado","3089","26/02/2021","22/07/2021","7","30/12/2014","2014","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9912000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104349","104349","MAESTRÍA EN PROYECTOS DE DESARROLLO SOSTENIBLE","MAGÍSTER EN PROYECTOS DE DESARROLLO SOSTENIBLE","Activo","Registro calificado","18302","28/09/2021","27/10/2021","7","11/04/2015","2015","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9912000"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","105997","105997","DOCTORADO EN INGENIERÍA","DOCTOR EN INGENIERÍA","Activo","Registro calificado","21071","08/11/2016","08/11/2016","7","08/11/2016","2016","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Ingeniería y profesiones afines no clasificadas en otra parte","Ingeniería, arquitectura, urbanismo y afines","Otras ingenierías","Posgrado","Doctorado","Presencial","130","8","Semestral","No","Semestral","N","Antioquia","Medellín",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","106851","106851","ESPECIALIZACIÓN EN BIG DATA E INTELIGENCIA DE NEGOCIOS","ESPECIALISTA EN BIG DATA E INTELIGENCIA DE NEGOCIOS","Activo","Registro calificado","2949","22/02/2018","22/02/2018","7","22/02/2018","2018","Tecnologías de la Información y la Comunicación (TIC)","Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC)","Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC)","Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Antioquia","Envigado","14450219"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","116926","","Especialización en Cirugía General","Especialista en Cirugía General","Activo","Registro calificado","9349","06/06/2024","11/06/2024","7","11/06/2024","2024","Salud y Bienestar","Salud","Medicina","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","269","8","Semestral","No","Anual","N","Antioquia","Envigado",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","108665","108665","ESPECIALIZACIÓN EN ENERGÍAS ALTERNATIVAS","ESPECIALISTA EN ENERGÍAS ALTERNATIVAS","Activo","Registro calificado","14808","17/12/2019","17/12/2019","7","17/12/2019","2019","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Electricidad y energía","Ingeniería, arquitectura, urbanismo y afines","Ingeniería eléctrica y afines","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Antioquia","Envigado","14450219"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","10544","2.813533200205E+20","ESPECIALIZACION EN FINANZAS CORPORATIVAS","ESPECIALISTA EN FINANZAS CORPORATIVAS","Activo","Registro calificado","16172","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión financiera, administración bancaria y seguros","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Antioquia","Medellín",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","20816","2.813565800063E+20","ESPECIALIZACION EN GERENCIA DE LA PRODUCCION Y EL SERVICIO","ESPECIALISTA EN GERENCIA DE LA PRODUCCION Y EL SERVICIO","Activo","Registro calificado","847","28/02/2006","","7","10/12/2004","2004","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","35","3","Semestral","No","","N","Quindío","Armenia",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","108737","108737","ESPECIALIZACIÓN EN GERENCIA DE LA PRODUCCIÓN Y EL SERVICIO","ESPECIALISTA EN GERENCIA DE LA PRODUCCIÓN Y EL SERVICIO","Activo","Registro calificado","15521","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","27","2","Semestral","No","Semestral","N","Antioquia","Envigado","12699850"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","19165","2.813565800005E+20","ESPECIALIZACION EN GERENCIA DE MERCADOS GLOBALES","ESPECIALISTA EN GERENCIA DE MERCADOS GLOBALES","Activo","Registro calificado","16173","18/12/2019","18/12/2019","8,5","17/03/2003","2003","Administración de Empresas y Derecho","Educación comercial y administración","Mercadotecnia y publicidad","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Por cohorte","N","Antioquia","Envigado","14450219"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","52239","52239","ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS","ESPECIALISTA EN GERENCIA DE PROYECTOS","Activo","Registro calificado","15373","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Antioquia","Medellín",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","107050","107050","ESPECIALIZACIÓN EN GERENCIA ESTRATÉGICA DE ABASTECIMIENTO","ESPECIALISTA EN GERENCIA ESTRATÉGICA DE ABASTECIMIENTO","Activo","Registro calificado","8667","24/05/2018","24/05/2018","7","02/07/2018","2018","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Antioquia","Envigado","14450219"
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","13741","2.813535209005E+20","ESPECIALIZACION EN GESTIÓN Y PROCESOS URBANOS","ESPECIALISTA EN GESTIÓN Y PROCESOS URBANOS","Activo","Registro calificado","14571","06/08/2020","18/11/2020","7","18/11/2020","2020","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Ingeniería y profesiones afines no clasificadas en otra parte","Ingeniería, arquitectura, urbanismo y afines","Ingeniería industrial y afines","Posgrado","Especializacion universitaria","Presencial","25","2","Semestral","No","Semestral","N","Antioquia","Medellín",""
"2813","2813","UNIVERSIDAD EIA","Activa","Universidad","Privado","108914","108914","ESPECIALIZACIÓN EN INFRAESTRUCTURA VERDE","ESPECIALISTA EN INFRAESTRUCTURA VERDE","Activo","Registro calificado","15388","18/12/2019","18/12/2019","7","21/01/2020","2020","Agropecuario, Silvicultura, Pesca y Veterinaria","Silvicultura","Silvicultura","Ingeniería, arquitectura, urbanismo y afines","Ingeniería agrícola, forestal y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Antioquia","Envigado","12699850"
